4075	0.014638190187395013
12783	0.012007242740897485
4076	0.00943301555444054
4077	0.006623181133968893
10587	0.006527193001592531
132	0.006256680992168238
4046	0.006123606535919195
3990	0.006121424987456095
9155	0.005859639171884202
4103	0.00582255284801152
9436	0.005778921878749534
9432	0.005680752197910074
11862	0.005471323545452563
12336	0.005222627020659266
4078	0.0051811775998603805
11864	0.004943388817382578
131	0.004930299526603984
12784	0.004925936429677783
9437	0.004880123911952704
9470	0.0046925107441261795
943	0.004677239904884486
1116	0.004677239904884486
9471	0.004655424420253495
9303	0.0045637993848033345
4079	0.004424180283164991
2628	0.004339099893104125
1363	0.004334736796177926
9304	0.004330373699251729
12785	0.004315102860010036
953	0.004302013569231439
941	0.004138397434499007
9496	0.004129671240646609
8190	0.004038046205196449
120	0.003990052139008268
9472	0.00398568904208207
2642	0.003926787233578394
4102	0.0039202425881890955
4171	0.003680272257248193
125	0.0036475490303017073
2212	0.0035450162525360483
12955	0.0035341085102205522
951	0.0035013852832740666
754	0.0034642989594013836
1978	0.0034184864416763007
7017	0.0034097602478239055
123	0.003383581666266716
9431	0.0033574030847095264
129	0.003355221536246428
3183	0.0033203167608368417
1018	0.0032614149523331666
127	0.0032483256615545714
7885	0.0032330548223128757
1057	0.0030279892667815613
2039	0.0029450904251837958
137	0.002923274940552803
9477	0.0029189118436266067
6578	0.0028970963589956132
2671	0.002829468356639542
12786	0.0027902004843037586
9774	0.00276402190274657
1514	0.002746569515041776
2213	0.002709483191169091
8031	0.0026985754488535966
2046	0.002683304609611903
1282	0.00263749209188682
4039	0.0025916795741617402
9475	0.0025807718318462437
2680	0.002543685507973558
2647	0.0025022360871746765
9775	0.002482602151006784
12375	0.002480420602543685
6579	0.0024760575056174874
9473	0.0024738759571543887
2414	0.0024738759571543887
2051	0.002467331311765091
4694	0.0024542420209864957
2886	0.0024433342786709996
9440	0.002360435437073235
10307	0.002353890791683936
6538	0.002327712210126747
1894	0.0023189860162743502
2321	0.0023080782739588555
1895	0.002270991950086171
1016	0.0022317240777503873
4062	0.002225179432361091
2346	0.0021924562054146026
130	0.0021880931084884052
1950	0.0021793669146360087
2053	0.0021226466545954305
2514	0.0020921049761120445
505	0.002089923427648946
8386	0.0020877418791858454
4600	0.0020746525884072506
854	0.0020681079430179545
