2684	0.01098299785030291
9767	0.009370725034199728
9424	0.008706273206957205
9836	0.0068888020324408845
9427	0.006566347469220245
10013	0.005520812976353333
10509	0.004660934141098301
5008	0.004270080125073284
11081	0.004240766073871409
5020	0.0041430525698651546
140	0.004133281219464528
5322	0.003820598006644518
11168	0.003820598006644518
7779	0.003507914793824505
5841	0.0033711158882157527
7392	0.0032440883330076197
4757	0.003117060777799491
12782	0.003087746726597616
11454	0.0029607191713894843
8277	0.0029607191713894843
11632	0.002863005667383233
1717	0.002843462966581982
4740	0.0027848348641782298
2864	0.0027555208129763534
1711	0.002745749462575729
10543	0.0026675786593707246
1714	0.002628493257768223
8800	0.002628493257768223
1802	0.0025307797537619686
5901	0.002423294899355091
2805	0.0023548954465507127
4460	0.002345124096150087
11441	0.0023060386945475872
10927	0.0023060386945475872
12247	0.002286495993746336
2916	0.002286495993746336
7991	0.002286495993746336
9415	0.0022767246433457113
5290	0.0022474105921438344
3532	0.0022083251905413333
9745	0.002188782489740081
5333	0.002169239788938831
4951	0.002159468438538207
11707	0.0021496970881375796
7734	0.0021106116865350797
9529	0.002042212233730701
1724	0.0020324408833300757
5248	0.00202266953292945
5370	0.0020128981825288258
5010	0.0020031268321282
131	0.0019933554817275737
4628	0.001973812780926324
1785	0.0019640414305256986
8214	0.001954270080125074
9235	0.0019444987297244473
11589	0.0019444987297244473
1789	0.0019347273793238222
130	0.0019249560289231968
992	0.0019054133281219462
5892	0.0018858706273206954
4319	0.0018760992769200702
6267	0.0018565565761188194
4609	0.0018467852257181944
138	0.0018076998241156935
9480	0.0017783857729138162
368	0.0017783857729138162
1895	0.0017783857729138162
864	0.0017686144225131917
135	0.0017686144225131917
7619	0.0017686144225131917
5001	0.0017588430721125659
1894	0.0017490717217119403
10170	0.0017490717217119403
1184	0.0017393003713113149
1680	0.0017393003713113149
10703	0.0017393003713113149
2201	0.001729529020910689
4716	0.0017197576705100651
11962	0.0016904436193081887
3451	0.0016806722689075623
3156	0.0016709009185069382
103	0.0016709009185069382
9470	0.0016415868673050609
5405	0.0016122728161031847
10323	0.0015829587649013098
10847	0.0015829587649013098
7782	0.001573187414500684
10659	0.001573187414500684
1304	0.001563416064100058
597	0.001553644713699433
10303	0.0015341020128981833
694	0.001524330662497557
8846	0.001514559312096932
12561	0.001514559312096932
4761	0.00147547391049443
12702	0.00147547391049443
11572	0.0014657025600938044
1684	0.0014559312096931796
6936	0.0014559312096931796
9792	0.0014363885088919284
7889	0.0014266171584913032
3672	0.0014070744576900527
8225	0.0014070744576900527
5300	0.001387531756888802
9021	0.001387531756888802
7214	0.001387531756888802
68	0.0013777604064881767
8855	0.0013679890560875517
7715	0.0013582177056869254
3585	0.001338675004885675
11705	0.0013289036544850501
10644	0.0013289036544850501
5164	0.0013093609536837987
6228	0.0013093609536837987
1404	0.0012995896032831735
7476	0.0012898182528825477
10559	0.0012800469024819225
5552	0.001270275552081297
10576	0.001270275552081297
10724	0.001260504201680672
1363	0.0012409615008794213
8390	0.001231190150478796
8423	0.001231190150478796
11009	0.001221418800078171
7966	0.001221418800078171
4139	0.001221418800078171
8140	0.0012116474496775456
3977	0.0012018760992769204
7180	0.0011921047488762948
1094	0.0011823333984756694
10030	0.0011725620480750436
3458	0.0011725620480750436
1417	0.0011725620480750436
5258	0.0011627906976744188
8823	0.0011530193472737934
11871	0.001143247996873168
136	0.0011334766464725422
10923	0.0011334766464725422
7917	0.0011334766464725422
1343	0.0011237052960719172
7173	0.0011139339456712918
9789	0.0011041625952706664
11460	0.0010943912448700406
4017	0.0010943912448700406
9526	0.0010748485440687904
127	0.0010455344928669147
4931	0.0010455344928669147
6367	0.0010455344928669147
12215	0.0010455344928669147
1925	0.0010455344928669147
344	0.0010455344928669147
606	0.001025991792065663
4108	0.0010162204416650378
3828	0.0010162204416650378
2196	0.0009966777408637868
2797	0.0009966777408637868
9053	0.0009966777408637868
4086	0.0009966777408637868
10848	0.0009966777408637868
9488	0.000986906390463162
1335	0.000986906390463162
10150	0.000986906390463162
9780	0.000986906390463162
4110	0.0009673636896619111
9459	0.0009673636896619111
